Código Municipio,Nombre Municipio,Longitud,Latitud
5001,MEDELLÍN,"-75,5760017134","6,24858636743"
5001,MEDELLÍN,"-75,6899859872","6,3439224059"
5001,MEDELLÍN,"-75,5003166982","6,20967456778"
5001,MEDELLÍN,"-75,6299441751","6,22248273057"
5001,MEDELLÍN,"-75,6339460169","6,2333355874"
5001,MEDELLÍN,"-75,6297540724","6,26890878235"
5001,MEDELLÍN,"-75,61342487","6,20581068001"
5001,MEDELLÍN,"-75,4775622151","6,23479805798"
5001,MEDELLÍN,"-75,489476496","6,20035636487"
5001,MEDELLÍN,"-75,6511004924","6,27784108634"
5001,MEDELLÍN,"-75,4930142589","6,22476631163"
5001,MEDELLÍN,"-75,5183705","6,20435971513"
5001,MEDELLÍN,"-75,7035503836","6,34243040051"
5001,MEDELLÍN,"-75,6535467831","6,29350870315"
5001,MEDELLÍN,"-75,6481527137","6,27383086596"
5001,MEDELLÍN,"-75,6489995687","6,28394357047"
5001,MEDELLÍN,"-75,498182909","6,23489261348"
5001,MEDELLÍN,"-75,667907579","6,18307451818"
5001,MEDELLÍN,"-75,6431084203","6,28703191801"
5001,MEDELLÍN,0,0
5001,MEDELLÍN,"-75,6573758995","6,31466453166"
5001,MEDELLÍN,"-75,6494934186","6,29451550368"
5001,MEDELLÍN,"-75,5033167357","6,19831282539"
5001,MEDELLÍN,"-75,6394956297","6,19043349672"
5001,MEDELLÍN,"-75,492529472","6,25765451031"
5001,MEDELLÍN,"-75,5054392905","6,26734684369"
5001,MEDELLÍN,"-75,49872337","6,248320747"
5001,MEDELLÍN,0,0
5001,MEDELLÍN,"-75,5159979268","6,24024827186"
5001,MEDELLÍN,"-75,6433753534","6,19672626844"
5002,ABEJORRAL,"-75,4287403904","5,78930111433"
5002,ABEJORRAL,"-75,492961864","5,730917629"
5002,ABEJORRAL,"-75,514169806","5,763411113"
5002,ABEJORRAL,"-75,428660109","5,78202887815"
5004,ABRIAQUÍ,"-76,0642948678","6,63228195504"
5004,ABRIAQUÍ,"-76,0894075977","6,67479034665"
5021,ALEJANDRÍA,"-75,141334501","6,37606264274"
5030,AMAGÁ,"-75,7019483389","6,03880842381"
5030,AMAGÁ,"-75,6985600127","6,02572906075"
5030,AMAGÁ,"-75,699650531","6,06889371752"
5030,AMAGÁ,"-75,7092757411","6,06338935262"
5030,AMAGÁ,"-75,706869786","6,05736790207"
5030,AMAGÁ,"-75,6929859987","6,04976095926"
5030,AMAGÁ,"-75,7011486114","6,07757173503"
5030,AMAGÁ,"-75,7031062243","6,02729183748"
5030,AMAGÁ,"-75,6938423142","6,05546056117"
5031,AMALFI,"-75,0774749239","6,90967360478"
5031,AMALFI,"-74,927366902","6,801117641"
5034,ANDES,"-75,878794075","5,65676971311"
5034,ANDES,"-75,8355542529","5,68285673695"
5034,ANDES,"-75,8703726817","5,73606403976"
5034,ANDES,"-75,9173374589","5,6126249981"
5034,ANDES,"-75,9650552653","5,70092831497"
5034,ANDES,"-75,8998875545","5,56384213481"
5034,ANDES,"-75,8533371503","5,6377077228"
5034,ANDES,"-75,9244908295","5,652844471"
5036,ANGELÓPOLIS,"-75,7113533837","6,10961277767"
5036,ANGELÓPOLIS,"-75,7034175922","6,08454652003"
5036,ANGELÓPOLIS,"-75,7097450088","6,09940945497"
5036,ANGELÓPOLIS,"-75,7488334763","6,11903267198"
5038,ANGOSTURA,"-75,3351091186","6,88518441484"
5038,ANGOSTURA,"-75,487458974","6,812976109"
5040,ANORÍ,"-75,1483449609","7,07471004137"
5040,ANORÍ,0,0
5040,ANORÍ,0,0
5040,ANORÍ,0,0
5040,ANORÍ,0,0
5040,ANORÍ,0,0
5042,SANTA FÉ DE ANTIOQUIA,"-75,8270783216","6,55653286033"
5042,SANTA FÉ DE ANTIOQUIA,"-75,9491556386","6,49014027012"
5042,SANTA FÉ DE ANTIOQUIA,"-75,9098501356","6,49557990899"
5042,SANTA FÉ DE ANTIOQUIA,"-75,912958481","6,46145925075"
5042,SANTA FÉ DE ANTIOQUIA,"-75,846440892","6,560424387"
5042,SANTA FÉ DE ANTIOQUIA,"-75,8182182374","6,51518479909"
5044,ANZÁ,"-75,854448759","6,3026667644"
5044,ANZÁ,"-75,9571587855","6,30205279623"
5044,ANZÁ,"-75,910991461","6,32675555305"
5044,ANZÁ,"-75,8514060761","6,36749525468"
5045,APARTADÓ,"-76,6258909217","7,88325108195"
5045,APARTADÓ,"-76,5841346102","7,86476961858"
5045,APARTADÓ,"-76,6671769945","7,86546284856"
5045,APARTADÓ,"-76,648965043","7,82373643"
5045,APARTADÓ,0,0
5045,APARTADÓ,"-76,6583910429","7,79008557787"
5045,APARTADÓ,"-76,6538601029","7,79943428324"
5045,APARTADÓ,"-76,6253010519","7,91005770908"
5045,APARTADÓ,"-76,6486044422","7,87833529517"
5045,APARTADÓ,"-76,7370733509","7,90564946097"
5045,APARTADÓ,"-76,6436037404","7,82398081903"
5045,APARTADÓ,"-76,715702319","7,89863050266"
5051,ARBOLETES,"-76,4266581639","8,84991827334"
5051,ARBOLETES,"-76,2826485164","8,61124728077"
5051,ARBOLETES,"-76,3817990632","8,61641933073"
5051,ARBOLETES,"-76,3334541791","8,52928930038"
5051,ARBOLETES,"-76,4764811924","8,61627283218"
5051,ARBOLETES,"-76,5080581557","8,62509364034"
5051,ARBOLETES,"-76,4404830954","8,58092456776"
5051,ARBOLETES,"-76,4502319517","8,65652472732"
5051,ARBOLETES,"-76,3848794836","8,48699752944"
5055,ARGELIA,"-75,1410633595","5,73147922832"
5059,ARMENIA,"-75,7866245369","6,15567240561"
5059,ARMENIA,"-75,8066530513","6,14659274967"
5059,ARMENIA,"-75,7851221151","6,14616653119"
5059,ARMENIA,"-75,8118735322","6,1425221797"
5059,ARMENIA,"-75,806715378","6,159533401"
5079,BARBOSA,"-75,3316403017","6,4392260115"
5079,BARBOSA,"-75,3926606393","6,41066432646"
5079,BARBOSA,"-75,4068698995","6,40517673757"
5079,BARBOSA,"-75,3607631808","6,42041888174"
5079,BARBOSA,"-75,2837919226","6,47359441304"
5079,BARBOSA,"-75,30373386","6,457457349"
5079,BARBOSA,"-75,4133044027","6,41887682667"
5079,BARBOSA,"-75,414864188","6,41314092295"
5079,BARBOSA,"-75,401844893","6,407348404"
5079,BARBOSA,"-75,4069890912","6,41825456822"
5079,BARBOSA,"-75,4077713014","6,41573346658"
5079,BARBOSA,"-75,4062648681","6,41389608409"
5079,BARBOSA,"-75,3111625975","6,45219478807"
5086,BELMIRA,"-75,6673737242","6,60615865921"
5086,BELMIRA,"-75,6125065279","6,70979191028"
5086,BELMIRA,"-75,6718134407","6,61333788559"
5088,BELLO,"-75,5546673053","6,33406558292"
5088,BELLO,"-75,581125733","6,331287917"
5088,BELLO,"-75,6089691966","6,34061054762"
5088,BELLO,"-75,5300927755","6,30109168619"
5088,BELLO,"-75,5364647983","6,30706551641"
5088,BELLO,"-75,6148776785","6,39851131551"
5088,BELLO,"-75,62123505","6,38242101183"
5091,BETANIA,"-75,9767139414","5,74619656152"
5091,BETANIA,"-75,986423315","5,753500129"
5093,BETULIA,"-75,9845155699","6,11525553285"
5093,BETULIA,"-75,9492537852","6,21966316534"
5101,CIUDAD BOLÍVAR,"-76,0215106815","5,85027282845"
5101,CIUDAD BOLÍVAR,"-76,0290562941","5,79957939591"
5101,CIUDAD BOLÍVAR,"-75,9570553979","5,89561031281"
5101,CIUDAD BOLÍVAR,"-76,0135239893","5,7829498807"
5101,CIUDAD BOLÍVAR,"-76,035648809","5,86598609631"
5107,BRICEÑO,"-75,550356304","7,11280551402"
5107,BRICEÑO,"-75,6259338689","7,10758450218"
5107,BRICEÑO,"-75,5869983287","7,13799769856"
5107,BRICEÑO,"-75,515195996","7,19389479161"
5107,BRICEÑO,"-75,5723162191","7,13372860437"
5113,BURITICÁ,"-75,9070561536","6,72064775464"
5113,BURITICÁ,0,0
5113,BURITICÁ,0,0
5113,BURITICÁ,"-75,9145042996","6,80595628177"
5113,BURITICÁ,0,0
5113,BURITICÁ,0,0
5113,BURITICÁ,"-75,9065086894","6,72691917512"
5120,CÁCERES,"-75,3523573153","7,57831474335"
5120,CÁCERES,"-75,2538865201","7,75477393165"
5120,CÁCERES,"-75,2092173931","7,85453130984"
5120,CÁCERES,"-75,4143628513","7,83683946506"
5120,CÁCERES,"-75,2831818585","7,6673051087"
5120,CÁCERES,"-75,2055832801","7,78287990686"
5120,CÁCERES,"-75,2080493075","7,94529523243"
5120,CÁCERES,"-75,2725289882","7,71556406541"
5120,CÁCERES,"-75,3839863494","7,7343333107"
5120,CÁCERES,"-75,2045793285","7,80128519192"
5125,CAICEDO,"-75,9828123649","6,40556397358"
5129,CALDAS,"-75,6336168248","6,09129760323"
5129,CALDAS,"-75,6405297077","6,10770728392"
5129,CALDAS,"-75,6399130281","6,11044057537"
5129,CALDAS,"-75,622236944","6,102581643"
5129,CALDAS,"-75,6209100391","6,08831248824"
5129,CALDAS,"-75,6451507007","6,08769679518"
5129,CALDAS,"-75,6195491403","6,04882098859"
5129,CALDAS,"-75,648270541","6,060246915"
5129,CALDAS,"-75,6245972605","6,0498466042"
5129,CALDAS,"-75,640988641","6,058363337"
5129,CALDAS,"-75,6480373273","6,09318447498"
5129,CALDAS,"-75,642554187","6,10379050396"
5129,CALDAS,0,0
5129,CALDAS,"-75,6395828222","6,08288513717"
5129,CALDAS,"-75,660185305","6,055834622"
5134,CAMPAMENTO,"-75,298084784","6,97977648289"
5134,CAMPAMENTO,"-75,2636870875","6,97159379948"
5134,CAMPAMENTO,"-75,2778116859","7,05652594386"
5134,CAMPAMENTO,"-75,2724337601","7,03903569371"
5138,CAÑASGORDAS,"-76,0282237214","6,7538443832"
5138,CAÑASGORDAS,"-76,009662698","6,726222629"
5138,CAÑASGORDAS,"-76,0735940648","6,85311815423"
5138,CAÑASGORDAS,"-76,031209872","6,921231274"
5138,CAÑASGORDAS,"-76,0474121642","6,84660574444"
5138,CAÑASGORDAS,"-76,0281117852","6,92609881533"
5142,CARACOLÍ,"-74,7574542879","6,40985175825"
5145,CARAMANTA,"-75,6438712654","5,54853427166"
5145,CARAMANTA,"-75,6073941983","5,54641839565"
5145,CARAMANTA,"-75,6065248474","5,57974793058"
5147,CAREPA,"-76,653210744","7,75511548219"
5147,CAREPA,"-76,5562284024","7,74577989739"
5147,CAREPA,"-76,7392173134","7,84715171701"
5147,CAREPA,"-76,7344914755","7,84680282117"
5147,CAREPA,"-76,653759061","7,78978994233"
5147,CAREPA,"-76,7109174998","7,74899011098"
5147,CAREPA,"-76,742764471","7,850592915"
5147,CAREPA,"-76,5082077256","7,80125186108"
5147,CAREPA,"-76,6495463448","7,78935244553"
5147,CAREPA,"-76,7542705229","7,83124469386"
5147,CAREPA,"-76,661022529","7,78955141902"
5147,CAREPA,"-76,7132143331","7,81945516892"
5147,CAREPA,"-76,656679386072","7,7891756979624"
5148,EL CARMEN DE VIBORAL,"-75,3342620232","6,08347326731"
5148,EL CARMEN DE VIBORAL,"-75,3771876174","6,07301282203"
5148,EL CARMEN DE VIBORAL,"-75,3168904163","6,05281368162"
5148,EL CARMEN DE VIBORAL,"-75,32545097","6,060715741"
5148,EL CARMEN DE VIBORAL,"-75,3271209875","6,0844366198"
5150,CAROLINA,"-75,2831680463","6,72597625966"
5154,CAUCASIA,"-75,1982784645","7,97734097812"
5154,CAUCASIA,"-74,7869656444","7,72699366427"
5154,CAUCASIA,"-74,9535389379","8,03589878679"
5154,CAUCASIA,"-75,022198365","8,00972265336"
5154,CAUCASIA,"-74,9761394907","8,00238112069"
5154,CAUCASIA,"-75,3257782225","7,92144735737"
5154,CAUCASIA,"-74,8929537788","7,68376308283"
5154,CAUCASIA,"-75,0903029571","8,02308721467"
5154,CAUCASIA,"-74,928558948","7,802368325"
5154,CAUCASIA,"-75,069703161","7,793436993"
5154,CAUCASIA,0,0
5154,CAUCASIA,"-75,0943609047","8,00984831947"
5154,CAUCASIA,"-75,13811568","8,011782814"
5154,CAUCASIA,"-75,0073134247","8,04809014363"
5154,CAUCASIA,"-75,1648221088","7,94982702026"
5154,CAUCASIA,"-74,9595289543","8,04058916019"
5172,CHIGORODÓ,"-76,6812146131","7,66630069082"
5172,CHIGORODÓ,"-76,6964089022","7,56986376573"
5172,CHIGORODÓ,"-76,6134442731","7,55687371055"
5172,CHIGORODÓ,"-76,5803872063","7,50111922505"
5172,CHIGORODÓ,0,0
5172,CHIGORODÓ,"-76,6853431235","7,64847537214"
5190,CISNEROS,"-75,0872051341","6,53776304826"
5197,COCORNÁ,"-75,1854817244","6,05830616761"
5197,COCORNÁ,"-75,1411997988","6,01116837974"
5197,COCORNÁ,"-75,1563483865","6,0588489277"
5206,CONCEPCIÓN,"-75,257601243","6,39435397644"
5209,CONCORDIA,"-75,9084535194","6,04608659615"
5209,CONCORDIA,"-75,9011555068","6,12129187016"
5209,CONCORDIA,"-75,8410720385","6,00681431959"
5209,CONCORDIA,"-75,909595184","6,03847505318"
5212,COPACABANA,"-75,5093435119","6,34863947056"
5212,COPACABANA,"-75,4909824285","6,34739670939"
5212,COPACABANA,"-75,4998999379","6,32796570457"
5212,COPACABANA,0,0
5212,COPACABANA,"-75,5164441998","6,33077934964"
5212,COPACABANA,0,0
5212,COPACABANA,0,0
5234,DABEIBA,"-76,2616178227","6,99811575168"
5234,DABEIBA,"-76,1447495866","7,01748602801"
5234,DABEIBA,"-76,0371095195","7,00053526665"
5234,DABEIBA,"-76,199549721","7,01850899"
5234,DABEIBA,"-76,2447979776","7,07500811292"
5234,DABEIBA,"-76,2555117465","6,9245500249"
5234,DABEIBA,"-76,0470325028","6,98935679418"
5234,DABEIBA,"-76,2704649307","7,02835068581"
5234,DABEIBA,"-76,124718261","7,05449654632"
5237,DONMATÍAS,"-75,3926751288","6,48560723899"
5237,DONMATÍAS,"-75,2849747375","6,54011032418"
5237,DONMATÍAS,"-75,251853577","6,543935143"
5237,DONMATÍAS,"-75,2851490372","6,50658987639"
5237,DONMATÍAS,"-75,2649945061","6,51088257229"
5240,EBÉJICO,"-75,7662136607","6,32605663471"
5240,EBÉJICO,"-75,732453331","6,33973410464"
5240,EBÉJICO,"-75,7846152045","6,29426440239"
5240,EBÉJICO,"-75,754771225","6,30688543447"
5240,EBÉJICO,"-75,7608971041","6,27842612805"
5240,EBÉJICO,"-75,7695505855","6,31834205819"
5250,EL BAGRE,"-74,7990970119","7,5975218855"
5250,EL BAGRE,"-74,7524970997","7,71154610699"
5250,EL BAGRE,"-74,6893927759","7,43871554654"
5250,EL BAGRE,"-74,7830708878","7,62461882212"
5250,EL BAGRE,"-74,6713830396","7,63119767791"
5250,EL BAGRE,"-74,6885942324","7,46443717172"
5250,EL BAGRE,"-74,8028131591","7,56226477398"
5250,EL BAGRE,"-74,7090417422","7,82432870689"
5250,EL BAGRE,"-74,69987278","7,79237917622"
5250,EL BAGRE,"-74,7566006206","7,54502571013"
5250,EL BAGRE,"-74,6956978475","7,47530399521"
5250,EL BAGRE,"-74,6821016981","7,46497197764"
5264,ENTRERRÍOS,"-75,517805693","6,56648234736"
5266,ENVIGADO,"-75,5830089369","6,16700589298"
5266,ENVIGADO,"-75,533586318","6,15349984574"
5266,ENVIGADO,"-75,5785142778","6,14481100207"
5266,ENVIGADO,"-75,574676692","6,150482011"
5266,ENVIGADO,"-75,5737423272","6,14188336184"
5266,ENVIGADO,"-75,5261210306","6,16704340246"
5266,ENVIGADO,"-75,5692083393","6,15161828496"
5266,ENVIGADO,"-75,535739591","6,14841133313"
5266,ENVIGADO,"-75,5223860851","6,16135234202"
5266,ENVIGADO,"-75,5196151642","6,15556124498"
5266,ENVIGADO,"-75,5658618945","6,15537460925"
5266,ENVIGADO,"-75,5191948893","6,16290931364"
5266,ENVIGADO,"-75,5285621357","6,17732623574"
5266,ENVIGADO,"-75,5591895876","6,14488369339"
5266,ENVIGADO,"-75,5375249829","6,16601672527"
5266,ENVIGADO,"-75,5124898764","6,1569905391"
5266,ENVIGADO,0,0
5266,ENVIGADO,"-75,5273550365","6,15811880391"
5266,ENVIGADO,0,0
5266,ENVIGADO,"-75,5212887458","6,15414538426"
5266,ENVIGADO,"-75,5231694146","6,14775583535"
5266,ENVIGADO,"-75,5292400569","6,14241753872"
5266,ENVIGADO,"-75,5508465864","6,1556178499"
5282,FREDONIA,"-75,6750932516","5,9280855467"
5282,FREDONIA,"-75,6771186918","5,9675356089"
5282,FREDONIA,"-75,7378381922","5,92641146903"
5282,FREDONIA,"-75,7074789765","5,83070645181"
5282,FREDONIA,"-75,6877236332","5,86302162697"
5282,FREDONIA,"-75,6559200786","5,89042535175"
5284,FRONTINO,"-76,1307652118","6,77606285319"
5284,FRONTINO,"-76,3678881631","6,74356441203"
5284,FRONTINO,"-76,2043157039","6,77291162077"
5284,FRONTINO,"-76,2474711999","6,80453407536"
5284,FRONTINO,"-76,093071216","6,74126729"
5284,FRONTINO,"-76,14974073","6,737042163"
5284,FRONTINO,0,0
5306,GIRALDO,"-75,9521573015","6,68080793863"
5306,GIRALDO,"-75,9489403204","6,69434923744"
5308,GIRARDOTA,"-75,4444597681","6,37961535607"
5308,GIRARDOTA,"-75,4400142661","6,39872278764"
5308,GIRARDOTA,"-75,4281496928","6,40726606515"
5308,GIRARDOTA,"-75,4271606061","6,39049075847"
5308,GIRARDOTA,"-75,4559864522","6,36876504083"
5308,GIRARDOTA,"-75,4367562151","6,36643260991"
5308,GIRARDOTA,"-75,4536642667","6,35895766818"
5308,GIRARDOTA,"-75,4338494607","6,40329376032"
5308,GIRARDOTA,"-75,468130832","6,385726196"
5308,GIRARDOTA,"-75,4624319086","6,38808319262"
5308,GIRARDOTA,"-75,4349415833","6,36902634082"
5308,GIRARDOTA,"-75,4558638433","6,39081807068"
5310,GÓMEZ PLATA,"-75,2200360918","6,68327964232"
5310,GÓMEZ PLATA,"-75,238559048","6,7824580786"
5310,GÓMEZ PLATA,"-75,1921618466","6,77005112202"
5310,GÓMEZ PLATA,"-75,1378831847","6,73065697137"
5313,GRANADA,"-75,1844500639","6,1429023597"
5313,GRANADA,"-75,1010899349","6,07333829996"
5313,GRANADA,"-75,0858061584","6,13841366437"
5315,GUADALUPE,"-75,2398564806","6,81506996357"
5315,GUADALUPE,"-75,21707639","6,843874832"
5315,GUADALUPE,"-75,203287377","6,827629499"
5315,GUADALUPE,"-75,199588286","6,834134372"
5315,GUADALUPE,"-75,21361797","6,809685872"
5318,GUARNE,"-75,4416535712","6,27802696108"
5318,GUARNE,"-75,3978826706","6,2304215398"
5318,GUARNE,"-75,4822247347","6,20952770832"
5321,GUATAPÉ,"-75,1600208818","6,23240969843"
5321,GUATAPÉ,"-75,1530293132","6,23869856728"
5347,HELICONIA,"-75,7343322889","6,20676229056"
5347,HELICONIA,"-75,7729858649","6,20383835521"
5347,HELICONIA,"-75,72116102","6,167032926"
5347,HELICONIA,"-75,7503471036","6,25162596302"
5347,HELICONIA,"-75,7400497164","6,1610614324"
5353,HISPANIA,"-75,906590966","5,79946280832"
5360,ITAGÜÍ,"-75,6120815283","6,174929734"
5360,ITAGÜÍ,"-75,6109065213","6,19110446222"
5360,ITAGÜÍ,"-75,6070083726","6,19405938271"
5360,ITAGÜÍ,"-75,6173195249","6,18933422521"
5360,ITAGÜÍ,"-75,6000740382","6,19491052307"
5360,ITAGÜÍ,"-75,61441259","6,18622795255"
5360,ITAGÜÍ,"-75,6271385514","6,17827015677"
5361,ITUANGO,"-75,7646752276","7,17163748398"
5361,ITUANGO,0,0
5361,ITUANGO,"-75,5192577037","7,24912731388"
5361,ITUANGO,"-75,7222994185","7,28672290276"
5361,ITUANGO,"-75,6537560031","7,1912924355"
5361,ITUANGO,"-75,8691726128","7,16284047826"
5361,ITUANGO,"-75,825223106","7,31394816586"
5361,ITUANGO,"-75,6160434939","7,32072659077"
5361,ITUANGO,"-75,7650693542","7,18325608248"
5364,JARDÍN,"-75,8189807815","5,59753984677"
5364,JARDÍN,"-75,8707243323","5,62814324744"
5364,JARDÍN,"-75,8567990342","5,58686624145"
5364,JARDÍN,"-75,8036271178","5,58998157652"
5368,JERICÓ,"-75,7855038531","5,78974203756"
5368,JERICÓ,"-75,780013578","5,797506684"
5368,JERICÓ,"-75,7720623657","5,78996091595"
5376,LA CEJA,"-75,4294329272","6,02805465836"
5376,LA CEJA,"-75,4355940349","6,01374935957"
5376,LA CEJA,"-75,4890559864","5,9655040555"
5376,LA CEJA,"-75,427775421","6,047529881"
5376,LA CEJA,"-75,3887612776","6,0547981006"
5376,LA CEJA,"-75,3849450646","6,05447591565"
5380,LA ESTRELLA,"-75,645190382","6,15841993"
5380,LA ESTRELLA,"-75,6281533252","6,12643518037"
5380,LA ESTRELLA,"-75,6270852126","6,11667899845"
5380,LA ESTRELLA,"-75,6564113421","6,16528468327"
5380,LA ESTRELLA,"-75,6407506821","6,11235876928"
5380,LA ESTRELLA,"-75,6233133841","6,11886775867"
5380,LA ESTRELLA,"-75,6502340856","6,16446939633"
5380,LA ESTRELLA,"-75,641719859","6,12069695"
5380,LA ESTRELLA,"-75,6432157614","6,13401266121"
5380,LA ESTRELLA,"-75,6413344493","6,1281219412"
5380,LA ESTRELLA,0,0
5390,LA PINTADA,"-75,6078057481","5,74380769651"
5390,LA PINTADA,"-75,5998419747","5,72418370606"
5400,LA UNIÓN,"-75,3608622911","5,97387113417"
5400,LA UNIÓN,"-75,3163408883","5,88424907579"
5400,LA UNIÓN,"-75,3687639246","5,98145107307"
5411,LIBORINA,"-75,8128326075","6,67732537607"
5411,LIBORINA,"-75,7502216668","6,6822543018"
5411,LIBORINA,"-75,8269240391","6,78042821947"
5411,LIBORINA,"-75,7493285966","6,76561724057"
5411,LIBORINA,"-75,775700823","6,719723236"
5411,LIBORINA,"-75,7988602354","6,67352222031"
5411,LIBORINA,"-75,813652339","6,7332877032"
5411,LIBORINA,"-75,8115410265","6,75279249926"
5411,LIBORINA,"-75,7682390466","6,72470564434"
5425,MACEO,"-74,7871571162","6,55211468066"
5425,MACEO,"-74,657676947","6,600558576"
5425,MACEO,"-74,7003884094","6,47717614279"
5425,MACEO,"-74,8261089822","6,49637907051"
5440,MARINILLA,"-75,3394598367","6,17404951538"
5467,MONTEBELLO,"-75,5235098947","5,94632388294"
5467,MONTEBELLO,"-75,546359495","5,917730781"
5467,MONTEBELLO,"-75,537415369","5,952080755"
5467,MONTEBELLO,"-75,5248981832","5,86948733889"
5467,MONTEBELLO,0,0
5475,MURINDÓ,"-76,8174595267","6,97768956086"
5475,MURINDÓ,"-76,8780211599","6,81455593789"
5475,MURINDÓ,"-76,7850903433","6,87372565119"
5475,MURINDÓ,"-76,810711592","6,85902045372"
5475,MURINDÓ,"-76,8567950692","6,84572095643"
5480,MUTATÁ,"-76,4358758959","7,24287193339"
5480,MUTATÁ,"-76,5055829679","7,36583181376"
5480,MUTATÁ,"-76,5162850659","7,296265425"
5480,MUTATÁ,"-76,4899367612","7,35601557706"
5480,MUTATÁ,"-76,5583188766","7,2772600107"
5480,MUTATÁ,"-76,4892542871","7,33409174549"
5483,NARIÑO,"-75,1762617711","5,61077722195"
5483,NARIÑO,"-75,1933676658","5,52137239475"
5490,NECOCLÍ,"-76,784574497","8,426136098"
5490,NECOCLÍ,"-76,7460244545","8,32931924597"
5490,NECOCLÍ,"-76,717399498","8,63237679"
5490,NECOCLÍ,"-76,6439324768","8,41636175685"
5490,NECOCLÍ,"-76,6370063367","8,68394705677"
5490,NECOCLÍ,"-76,6709002727","8,50220372222"
5490,NECOCLÍ,"-76,755388584","8,36994958996"
5490,NECOCLÍ,"-76,7538767607","8,41217004257"
5490,NECOCLÍ,"-76,5740114658","8,54753528327"
5490,NECOCLÍ,"-76,672424039","8,5435703777"
5490,NECOCLÍ,"-76,630303395","8,41482226474"
5490,NECOCLÍ,"-76,7334764061","8,38821276839"
5490,NECOCLÍ,"-76,5582795138","8,54548107347"
5490,NECOCLÍ,"-76,637694494","8,445907037"
5490,NECOCLÍ,"-76,652426106","8,426386232"
5490,NECOCLÍ,"-76,5653003274","8,45645576308"
5490,NECOCLÍ,"-76,6167929844","8,36881302926"
5490,NECOCLÍ,0,0
5495,NECHÍ,"-74,7764699611","8,09412977783"
5495,NECHÍ,"-74,8088961672","7,85618060397"
5495,NECHÍ,"-74,8753663425","8,05661705016"
5495,NECHÍ,"-74,8682095888","7,94838644558"
5495,NECHÍ,"-74,7585985056","8,10002617929"
5495,NECHÍ,"-74,8097099398","7,88682620163"
5501,OLAYA,"-75,8118744168","6,62660499706"
5501,OLAYA,"-75,7639282406","6,61209765007"
5501,OLAYA,"-75,7962148097","6,59476275953"
5501,OLAYA,"-75,7921750339","6,57678045818"
5541,PEÑOL,"-75,2428178132","6,21945021233"
5543,PEQUE,"-75,9103556989","7,02103925848"
5543,PEQUE,"-75,8291338291","6,92588430027"
5543,PEQUE,"-75,905805416","7,06539774755"
5543,PEQUE,"-75,9431574645","7,01862337406"
5576,PUEBLORRICO,"-75,8397134748","5,79168858961"
5579,PUERTO BERRÍO,"-74,4099459786","6,48703921007"
5579,PUERTO BERRÍO,"-74,3942038507","6,60481051582"
5579,PUERTO BERRÍO,"-74,682332898","6,39188110039"
5579,PUERTO BERRÍO,"-74,6259634384","6,3924017256"
5579,PUERTO BERRÍO,"-74,607798766","6,480886038"
5579,PUERTO BERRÍO,"-74,5771879111","6,41079208219"
5579,PUERTO BERRÍO,"-74,4909240975","6,44141752101"
5579,PUERTO BERRÍO,"-74,5372380332","6,43341424882"
5579,PUERTO BERRÍO,"-74,4092195052","6,71550702695"
5579,PUERTO BERRÍO,"-74,652114895","6,444681256"
5579,PUERTO BERRÍO,"-74,571592847","6,49222566"
5579,PUERTO BERRÍO,"-74,627862276","6,457977729"
5579,PUERTO BERRÍO,"-74,430665239","6,657461079"
5585,PUERTO NARE,"-74,5830116056","6,18602382303"
5585,PUERTO NARE,"-74,7665498263","6,15448376828"
5585,PUERTO NARE,"-74,7552059687","6,0807485571"
5585,PUERTO NARE,"-74,571688767","6,2194791"
5585,PUERTO NARE,"-74,702168515","6,18473128153"
5585,PUERTO NARE,"-74,5911345042","6,20596042653"
5585,PUERTO NARE,"-74,5841107701","6,04725225727"
5585,PUERTO NARE,"-74,704580105","6,207895841"
5585,PUERTO NARE,"-74,8064724657","6,06427562942"
5591,PUERTO TRIUNFO,"-74,6412656382","5,87120719689"
5591,PUERTO TRIUNFO,"-74,5874584427","5,98850204079"
5591,PUERTO TRIUNFO,"-74,6391867763","6,03359822376"
5591,PUERTO TRIUNFO,"-74,7352820408","5,89990838552"
5591,PUERTO TRIUNFO,"-74,7734413396","5,92800018537"
5591,PUERTO TRIUNFO,"-74,6340583189","5,95418488317"
5591,PUERTO TRIUNFO,"-74,810684928","5,928961005"
5591,PUERTO TRIUNFO,"-74,6428865128","5,90414421326"
5591,PUERTO TRIUNFO,"-74,771713248","5,901201188"
5591,PUERTO TRIUNFO,"-74,797141036","5,916797149"
5604,REMEDIOS,"-74,6980471636","7,02939076621"
5604,REMEDIOS,"-74,7151976538","7,06956855483"
5604,REMEDIOS,"-74,7419702092","6,94560423789"
5604,REMEDIOS,"-74,717054047","7,011760762"
5604,REMEDIOS,"-74,5917330015","7,17453946758"
5604,REMEDIOS,"-74,676903846","7,001184796"
5604,REMEDIOS,"-74,6301601334","7,15623183272"
5604,REMEDIOS,"-74,3613238155","6,91317177133"
5604,REMEDIOS,0,0
5607,RETIRO,"-75,5013756659","6,06338107129"
5607,RETIRO,"-75,5185424368","6,14010864851"
5607,RETIRO,"-75,4803305449","6,08918523135"
5607,RETIRO,"-75,4520229807","6,05276991677"
5607,RETIRO,"-75,5000429248","6,11852271453"
5607,RETIRO,"-75,468580362","6,07221398845"
